masa_A
t x y
0.0 5.859760070725528E-6 -0.018683671311959957
0.01654444444444448 0.023701904969135434 -0.018803721934126563
0.03308888888888896 0.045921654534203216 -0.018201368058175696
0.04963333333333321 0.06789094766201859 -0.018126163047266178
0.06617777777777746 0.08882307557213415 -0.018477273645526496
0.08272222222222195 0.10828622364255608 -0.018709916757415734
0.09926666666666642 0.12649309992032054 -0.018649786095080736
0.1158111111111109 0.14424017312283116 -0.018379550041382975
0.1323555555555554 0.15999901460056581 -0.01848574133631782
0.14889999999999987 0.17517831500515246 -0.01869130614565058
0.16544444444444434 0.18967980410136198 -0.018862447579136896
0.1819888888888888 0.20286958668148297 -0.01877351819276625
0.19853333333333306 0.21497403203703347 -0.01886893283005868
0.21507777777777756 0.22555767547346411 -0.01907747971912449
0.23162222222222204 0.23504336097757747 -0.019150888163941532
0.2481666666666665 0.24344417387037096 -0.018980298717362357
0.264711111111111 0.25050374386881225 -0.01898984352564885
0.2813666666666663 0.2567406921012004 -0.01907925125719452
0.2979111111111108 0.261528589689052 -0.01923814871339659
0.31445555555555527 0.2649527253862941 -0.0191393505192559
0.331 0.26733373165124796 -0.019059688200991423
0.34754444444444427 0.26855455512369636 -0.019152704277759988
0.36408888888888896 0.268600848043578 -0.01917148938492398
0.3806333333333332 0.2683896134652368 -0.019022721859148772
0.3971777777777779 0.26758044819307547 -0.01891988038639865
0.41372222222222216 0.26671327756704816 -0.019106194211748598
0.43026666666666685 0.26548794322653346 -0.019087902332779322
0.44681111111111116 0.2641380330474576 -0.019005201983442757
0.46335555555555585 0.26265865104221126 -0.01889759364880103
0.4799000000000001 0.2608890665623208 -0.019063563850891987
0.49644444444444435 0.2589832313617626 -0.01904402708669088
0.5129888888888886 0.2566386061470962 -0.01887978746832658
0.5295333333333333 0.25456502509369305 -0.01888680744907366
0.5460777777777776 0.2518517608457156 -0.01889249782973325
0.5626222222222222 0.2493636628177049 -0.019008687486989362
0.5791666666666665 0.2465156102088331 -0.019018006728077616
0.5957111111111107 0.24353961067663518 -0.01880038986675718
0.6122555555555554 0.240396156825203 -0.01897544893379817
0.6289111111111111 0.23704663402425694 -0.018927910783305482
0.6454555555555553 0.23339455068053935 -0.018823345159981172
0.662 0.22976318075071028 -0.01876392106180387
0.6785444444444443 0.22580363429228506 -0.018637397860950894
0.695088888888889 0.2220957331624825 -0.01878229056097923
0.7116333333333332 0.21792544248706558 -0.01877623022680837
0.7281777777777779 0.21370377252255812 -0.018483158871857988
0.7447222222222222 0.20928250031885148 -0.018422319369410717
0.7612666666666669 0.20475432886815756 -0.0185581085189548
0.7778111111111111 0.20002797247403198 -0.01839681420064901
0.7943555555555554 0.19545385087917116 -0.018340886924793617
0.8109000000000001 0.19063596130120863 -0.018338392125791553
0.8274444444444443 0.18577803084971428 -0.018366890331556585
0.843988888888889 0.1803353593573086 -0.018195326374511822
0.8605333333333328 0.175179360416243 -0.01809940355904556
0.8770777777777775 0.1697095721599326 -0.018074342995235762
0.8936222222222218 0.1644653266501353 -0.0181420124785312
0.9101666666666666 0.1587376641421167 -0.01801489551014808
0.9267111111111108 0.15300258363053815 -0.017926930969577565
0.9432555555555555 0.1471378941194505 -0.017871026266383788
0.9597999999999998 0.14163912591537536 -0.01787706585612074
0.9763444444444445 0.13554979380718007 -0.017870070760415774
0.9928888888888887 0.12947469219168367 -0.01784071337324758
1.0094333333333334 0.12335443754714998 -0.017695512856583523
1.0259777777777777 0.11718684645236782 -0.017697628077962713
1.0425222222222224 0.11083088252217677 -0.017659218421760867
1.0590666666666666 0.10442586685006627 -0.017696729528709182
1.0756111111111113 0.09797521388631641 -0.017672179103324054
1.0921555555555555 0.09149381759489478 -0.017678053128918417
1.1088111111111112 0.08453796266583619 -0.01764847461191721
1.1253555555555554 0.07784484172721717 -0.017567286964276604
1.1419000000000001 0.0706507692160282 -0.017467214683310972
1.1584444444444444 0.06339250909011418 -0.017461729575821996
1.174988888888889 0.05644304996997801 -0.017452398753382184
1.1915333333333333 0.04904648038353482 -0.017320059841289773
1.208077777777778 0.041628310322971984 -0.01738208689746018
1.2246222222222218 0.03450249979936931 -0.017349320780912572
1.2411666666666665 0.026831697195962956 -0.017336044117831212
1.2577111111111108 0.019216312578302863 -0.01731702598022103
1.2742555555555555 0.011587565529484811 -0.017280332588304012
1.2907999999999997 0.0037799916987122373 -0.017146656362325777
1.3073444444444444 -0.004237732495954161 -0.01717622117099936
1.3238888888888887 -0.012131958896041017 -0.017287475682394943
1.3404333333333334 -0.020133684889081294 -0.017267893326044864
1.3569777777777776 -0.02813586452564304 -0.017243174280896695
1.3735222222222223 -0.03643831767529021 -0.017306071895400968
1.3900666666666666 -0.04474961737634503 -0.017224381911974992
1.4066111111111113 -0.05338206123892103 -0.017341997992442043
1.4231555555555555 -0.061709387637656266 -0.017309480897789137
