masa_A
t x y
0.0 2.3219488174169856E-4 -0.019326295991297995
0.01654444444444448 0.01961350544875956 -0.019114462852741917
0.03308888888888896 0.03824395838548994 -0.019038240324607936
0.04963333333333344 0.055696149577576126 -0.019427254909703526
0.06617777777777792 0.07162651278123194 -0.020043421335602052
0.08272222222222217 0.08746307142797505 -0.020265162157371508
0.09926666666666666 0.10188600173800277 -0.020225996507935218
0.11581111111111113 0.11454311157517272 -0.02028098926822272
0.1324666666666667 0.12663706002557135 -0.020887549118053822
0.14901111111111118 0.13778281408006476 -0.02128497385422147
0.16555555555555565 0.14773219920211406 -0.02120109069736527
0.1820999999999999 0.15488937068197356 -0.02101370859556248
0.1986444444444444 0.16218026818940984 -0.02134742722569276
0.21518888888888887 0.16879814882133948 -0.021493518097509406
0.23173333333333335 0.17517626497447897 -0.02150469949258378
0.24827777777777782 0.17962933642537288 -0.021290717090858946
0.2648222222222223 0.1829786523902387 -0.021464156386178004
0.28136666666666676 0.18596323187614416 -0.021816087713994806
0.2979111111111113 0.1874252434184439 -0.021668707136896503
0.31445555555555554 0.18794899711665242 -0.02154659502214655
0.331 0.18851936482586634 -0.02155533559327409
0.3475444444444445 0.18820605767225235 -0.02177084878109388
0.36408888888888896 0.18733466107216573 -0.021796252356595477
0.38063333333333343 0.18540043481712148 -0.021371145965562582
0.3971777777777779 0.1840066271839063 -0.021401795627335532
0.4137222222222224 0.18251683835886623 -0.02159278418304915
0.43026666666666685 0.18086917476380115 -0.0216516621818459
0.44681111111111116 0.17883132277470298 -0.021354890472775015
0.46335555555555563 0.17653070373775276 -0.021171886639694007
0.4799000000000001 0.17426911029756098 -0.021449882388668115
0.4964444444444446 0.17187008180866686 -0.02157829795856743
0.512988888888889 0.16918155814574698 -0.021439095130628208
0.5295333333333335 0.1663453306159674 -0.02125718790514579
0.5461888888888888 0.16326184666770516 -0.02123639968506398
0.5627333333333333 0.15998876543140556 -0.02130339933617023
0.5792777777777778 0.15670044590807936 -0.021278593570360382
0.5958222222222223 0.15309949413621105 -0.021088511443831268
0.6123666666666668 0.14957131950901342 -0.021110212510015422
0.6289111111111113 0.14584158094176197 -0.021285359945727042
0.6454555555555558 0.14183728410641577 -0.021233083958960605
0.6620000000000003 0.13779101266597266 -0.02094727592769849
0.6785444444444445 0.13356367570772304 -0.020874960844290635
0.695088888888889 0.12941623622909731 -0.020911382952879087
0.7116333333333335 0.12492171935644875 -0.020920157124168615
0.7281777777777779 0.12041157947538911 -0.020856576136296046
0.7447222222222224 0.11572534382468769 -0.02068197523285102
0.7612666666666669 0.11090378016716196 -0.020792713031001178
0.7778111111111113 0.10606782964360467 -0.020857227548577467
0.7943555555555556 0.10085075846973585 -0.020636429872311957
0.8108999999999998 0.09589899482648695 -0.020509946475602864
0.8274444444444443 0.09043151280407974 -0.020362378250114943
0.8439888888888888 0.08520308630429213 -0.0204291764967212
0.8605333333333333 0.0799280240870554 -0.020439703663542433
0.8770777777777777 0.07451625133459727 -0.020368909986315062
0.8936222222222223 0.06897148046721802 -0.020204954792502283
0.9101666666666668 0.06344924823527104 -0.020290839444513806
0.9267111111111113 0.057767898632887116 -0.020238983265016233
0.9432555555555555 0.05187173543512602 -0.020032992486326437
0.9598 0.046053314757006414 -0.020007791015281107
0.9763444444444445 0.040152945867901246 -0.020064458945926816
0.9928888888888889 0.03400561133039687 -0.020134457540015638
1.0094333333333334 0.02779361621684151 -0.02003118208517915
1.0259777777777779 0.021508127549270117 -0.020035955864295144
1.0426333333333333 0.015061045334640755 -0.020058755166499437
1.0591777777777778 0.008719876774799462 -0.020012340037729115
1.0757222222222225 0.002253270319605538 -0.020014566579311013
1.0922666666666667 -0.004356420201959976 -0.019992605423849952
1.1088111111111114 -0.010940867791908726 -0.020070304363933686
1.1253555555555557 -0.017778222755948758 -0.02017655962030021
1.1419000000000004 -0.024807706655415374 -0.02010134916586133
1.1584444444444446 -0.03168955257449829 -0.020090385191908117
1.1749888888888893 -0.03904822920940143 -0.02005550822646915
1.1915333333333336 -0.04609432738903824 -0.020073389742521403
1.2080777777777783 -0.05359722886248802 -0.020054738355183926
1.2246222222222225 -0.06092520027413112 -0.02006535472946605
1.2411666666666668 -0.06860469198763103 -0.02018409115926932
1.257711111111111 -0.0762646649765551 -0.020252399432281798
1.2742555555555557 -0.08419225317547513 -0.02018859963046174
1.2908 -0.09215930419845281 -0.0201255104074642
1.3073444444444446 -0.09978201492437905 -0.020214653671976404
1.323888888888889 -0.10779602138804206 -0.02022944690455787
1.3404333333333331 -0.11538393237141192 -0.020517281044028154
